start_time_sec,end_time_sec,annotation
1.3,1.8,hej
2.0,2.6,eh
2.9,3.8,ser du mig?
5.1,7.8,nej okej ja jag tänkte jag skulle ha sett
8.5,9.2,eh
9.6,10.7,konstig ut tror jag
12.1,16.1,när man har den här mri-maskinen allt möjligt så man eh
16.5,18.5,man ser ut som någon som nästan skifi
19.1,20.5,gubbe eller någonting
21.4,24.1,men ja eh sista dilemma
24.8,26.0,handlar om att eh
26.7,28.3,att man ska hålla sig till ett att
28.9,30.5,tänka sig ett såhär poängsystem
31.1,32.4,eh som eh
34.0,35.8,som bestämmer vad man eh
36.5,38.3,vilken bra service man kan få i
38.9,39.5,i
39.9,40.7,samhället
41.8,42.8,så
43.1,46.2,typ sådär att om du om du kör mot rött så får du minuspoäng
46.9,47.8,och eh
48.2,50.9,och så vidare men att sedan liksom att att att att
51.5,54.1,då eh vara vaken samhälle
54.4,55.6,när man har möjlighet att
56.0,58.0,poängsätta allt du gör och så får
59.5,63.3,nja så får man ett bättre på allt i samhället på på vasa söder
64.5,66.2,eh jag svarar
66.6,67.9,direkt eller liksom
68.4,68.6,att
69.6,71.5,alternativet som var mest emot
72.4,72.8,det
74.8,79.4,men eh ja inte vet jag det är det är nog kanske bara tankesättet från ett eh
80.7,81.2,att
81.7,83.5,på sätt och vis att samhället ska
84.9,85.5,inte
86.1,89.1,vara och döma allt man gör hela tiden
91.9,94.7,men vi har samtidigt så mycket det blir eh
95.2,97.2,jobbigt med med frihet
97.4,98.3,eller liksom
98.6,100.1,prova att definiera frihet
101.9,102.6,eh
103.0,103.9,jag vet att har du
104.4,105.9,har du träffat på
106.5,109.7,konceptet om eh positiv och negativ eh frihet?
110.3,111.5,inom filosofin?
112.7,113.0,ja
113.3,116.8,ja och det låter låter tycker jag sådär eh
117.4,119.8,ja nu ändra ändra jag faktiskt det men det är den med
120.3,124.5,men negativ frihet i det anseendet det är då att att att eh
124.9,127.3,liksom friheten till exempel att
128.6,129.5,känna sig
131.3,131.9,sjuk
133.1,134.7,eh att det är liksom som en eh
135.2,136.6,sorts frihet
137.1,140.7,som som du som du får men du kan inte liksom göra
142.2,143.3,styra
143.9,146.4,positiv frihet innebär att att du kan
147.7,152.3,köra bil du får köra bil så negativ frihet skulle betyda till exempel just att
153.3,154.2,att eh
154.9,157.0,du har friheten att inte behöva det
157.7,159.4,att att inte behöva bli eh
160.1,160.3,eh
160.9,163.5,retad i skolan eller eller mobbaren
