start_time_sec,end_time_sec,annotation
1.2,1.6,hej hej
6.5,7.2,ja hejsan
12.6,13.4,nähej okej
16.2,16.5,ja
17.2,20.0,eh ja det handlar om ett eh
21.0,21.9,poängsystem
22.4,23.4,och eh
24.4,26.5,övervakning som följer med det systemet
27.4,27.8,eh
28.3,28.9,så
29.3,30.6,frågan var om eh
31.8,35.1,man tycker att man borde införas ett system i ens samhälle
36.0,39.1,där man kan få minuspoäng eller pluspoäng
40.0,41.6,beroende på ens beteende
45.8,51.2,ja jag kände det också men antar att det är
51.8,55.7,iallafall inspirerat av det där som det snackades om i kina
57.2,57.9,eh
60.3,63.1,jag vet faktiskt inte jag jag har inte hört
64.2,67.3,jag har inte hört någonting om det sedan några år sedan faktiskt
67.9,68.6,men eh
75.2,77.7,eh ja det verkar som allting det var
78.4,79.4,gå mot rött
79.8,81.6,över gatan då fick man minuspoäng
81.8,83.2,eh skräpa ner och så
84.8,88.7,så jag antar att pluspoäng är om man gör eh rätt saker men
89.9,91.0,vad det nu betyder men
95.7,99.7,eh jag antar det det var inga positiva exempel så
101.1,101.6,eh
101.9,102.2,ja
106.9,107.8,eh
108.3,111.8,eh ja det är väl som något slags kreditsystem då att eh
112.9,118.1,eller ett vanligt kreditsystem om du inte betalar tillbaks dina lån så kan du ta mer lån eller
118.9,121.6,köpa grejer typ men där är det väl mer att
122.9,127.3,exemplet var att man inte får resa utomlands om man samlar på sig nog med minuspoäng
128.9,131.3,eh ja lite överdrivet kanske men
132.8,133.5,ja det
141.5,143.0,nej eh
159.0,161.9,ja det har ju lite mer konkreta konsekvenser
162.3,163.6,allting så
165.1,167.6,nu om du går mot rött det händer inte riktigt någonting
168.7,169.4,eh
179.5,179.9,jo
195.6,196.0,jo
197.5,198.1,jo jag
198.6,199.9,tänker väl att
201.1,204.1,väldigt många som är stressade eller jobbar väldigt länge
204.9,206.5,kanske är jättetrötta
207.0,209.7,går mot rött utan att kolla och då blir det lite mer
211.4,214.9,skillnad på det sättet också beroende på vad man jobbar med också
227.3,227.6,o
247.3,248.3,jo just det ja
249.5,250.4,jo barn
250.9,254.1,alltså barn tar inte till sig regler på samma sätt riktigt
254.9,257.0,som eh vuxna gör så då kanske
258.5,261.7,ja de struntar i det helt och hållet eller de
262.9,265.3,ja så inte blir hjärntvättade men
266.1,266.6,nära
266.8,267.3,antar jag
268.0,269.5,som inte riktigt
271.5,272.0,ja
272.4,277.0,jag antar att man inte lär sig på riktigt vad som är rätt och fel utan det är bara
278.0,280.4,eh vad heter du plus eller minus liksom
296.8,297.2,jo
310.1,310.4,jo
317.8,318.6,ja haha
320.0,320.4,jo
340.5,340.9,jo
348.0,348.6,jo
349.4,350.8,absolut och det är ju
352.1,357.8,jag vet inte riktigt vad som innebär med regler heller om det är allt i lagboken eller
359.6,364.8,alltså jag tänker också olika städer i olika regioner i bara ett land har ju olika
365.7,367.2,eh regler och normer också
368.4,368.9,eh
370.8,373.1,ja nu är kanske sverige för litet för det men
374.3,379.2,för var det nog mer större skillnader mellan göteborg och stockholm kanske
380.9,381.3,ja
394.7,394.9,ja
396.7,397.1,exakt
400.0,400.3,jo
407.7,410.5,nej det känns inte helt hundra faktiskt
410.7,411.5,men eh
412.8,416.7,ja som sagt jag vet inte om det en grej i kina eller inte men
418.2,423.2,ja för jag har hört att något annat vill ha liknande faktiskt men eh alltså det här med kameror
424.9,427.3,det är ju det är ju populärt nu antar jag eh
428.0,428.5,eh
429.4,433.3,exakt så det är iallafal en den del av det
448.7,449.0,ja
453.4,453.7,jo
462.9,465.4,jo men egentligen det där med att man får eh
466.1,468.7,visiterad baserad på klädstil du är det ju nästan
470.6,476.1,ja då är det ju nästan ett minuspoäng beroende på regler kanske de här kläderna anses inte vara
477.0,477.7,eh
479.4,479.8,korrekt
480.1,481.3,eller vad man ska säga
482.1,485.4,då är det ju då är det ju nästan det det är bara att det inte är något siffervärde på det
493.8,494.8,jo antagligen
497.9,498.3,nej
510.4,510.8,ja
535.1,535.7,jo
536.7,539.4,jo det är sant ioförsig men
540.6,543.4,då är frågan hur man ser att någon är
543.7,544.9,misstänksam överhuvudtaget
545.8,550.0,okej visst om någon går runt med en bombväst då ser man ju direkt men
551.3,554.5,alltså man kan inte riktigt avskilja om det är en
554.9,556.0,helt normal person
556.9,559.6,som han som tog den där lastbilen och körde
560.4,561.5,han var ju klädd som
562.5,565.9,eh det där terrorattentatet här i stockholm tvåtusen
566.3,567.8,sjutton tror jag
568.8,569.4,exakt
569.6,572.9,han han var ju klädd som en helt vanlig vem som helst liksom
574.1,574.9,så
575.5,577.5,hur skulle man kunna visitera
577.9,578.7,honom liksom?
586.4,586.7,nej
596.56,596.77,ja
