start_time_sec,end_time_sec,annotation
1.1,1.9,hej hej igen
3.9,6.0,ja det här tredje dilemmat
6.5,8.5,eh det här det handlar om eh rättgång
10.1,12.1,eh om rättegång
12.9,13.5,domare
14.5,20.0,eh och det handlar om eh ai robot domare
21.1,28.0,så att det är lite såhär att rättegången har historiskt sett haft mycket problem med att folk som gör orättvisa bedömningar
28.4,29.1,med såhär
29.5,33.4,kön sexualitet ras och så vidare
34.5,35.2,eh och
35.6,36.5,idén är då
36.9,40.7,att göra en ai domare alltså en robot domare
41.6,44.5,som dömer istället för en människa
46.0,47.3,och vad
47.6,49.7,det vi ska bestämma då är vad vi tycker om det här
52.7,54.6,eh vad tänker vi då?
72.1,72.5,ja
79.4,79.9,ja
89.2,89.6,ja
99.8,100.2,ja
103.7,104.0,ja
104.5,106.9,eh jag skulle nog säga att jag håller med där
107.3,111.9,för eh robotar de är ju väldigt bra på att hålla reda på mycket information
112.2,113.7,på samma gång och liksom
114.2,116.3,nästan jonglera den
116.8,118.2,komma på idéer
118.8,121.8,medans människor är bra på att ta mer
122.0,123.7,logiska rättvisa beslut
124.6,128.0,eh som kräver mer djup tanke
128.9,134.1,för hittills ai den eh kan den tänker inte så djupt som människor kan göra
135.2,136.6,till exempel
136.9,137.5,ja
138.2,141.8,eh en robot kan ju hålla reda på hundra saker samtidigt
142.3,144.7,och därefter ta ett logiskt beslut eller
145.2,148.3,ta ett eh halvempatiskt beslut
148.9,150.6,men eh vi människor
151.1,153.2,eh behöver rätta de små felen
153.5,154.5,en robot gör
155.0,159.2,det hittills ja så har ai och sådant inte alltid rätt
160.7,162.5,och då finns det ju också en risk som
163.3,165.8,då kommer vi tillbaka till samma problem som innan ai
166.0,167.6,eh domare om
168.1,170.9,ja att det blir fel och det blir orättvist
173.2,178.6,eh till exempel eh många eh språk-ai som har gjorts
178.9,182.2,som har tränats då på ja när folk har skrivit
182.8,185.8,har haft en väldigt hög tendens att vara rasistiska
196.8,199.7,och den kanske blir tränad på all lag
200.2,201.6,men det betyder inte att den kan
201.9,204.3,automatiskt följa lag till punkt och pricka
206.8,209.8,medans människor är mer tränade till att göra det
213.1,217.3,liksom vi kan ju läsa en text försöka ta den så bokstavligt som möjligt
218.0,219.1,medans en ai
219.7,222.8,den kan man liksom säga att den förstår inte texten
223.3,228.8,den förstår bara mönstret av språket och där den gör en gissning kan man säga typ
229.3,230.3,om ja
230.8,236.7,eh om det formuleras ungefär såhär då kanske svaret borde vara ungefär såhär
237.2,241.4,men det betyder inte att de följer lagarna exakt om vad som är rätt
243.4,244.6,om man ska säga så
246.6,248.0,hänger du med eller?
267.0,267.5,ja
273.2,273.5,ja
280.4,280.6,ja
295.1,296.2,ojdå
298.9,299.6,ja
301.7,302.3,ja
306.9,307.5,ja
318.1,318.6,ja
320.7,321.4,ja
322.8,324.3,det är sant
324.9,327.9,ja man skulle ju kunna också dra till exempel parallell
328.3,333.0,eh med den i parametrar för de går ju då säkert att eh
333.3,337.4,bryta sig in i med hackers och sådant och ja manipulera
337.7,343.8,men det kan man ju dra parallell till eh eh vad heter det? ja men blackmailing och sådant som utpek
344.1,351.0,att nu är det fem människodomare att ja ge sämre dom till den här och bättre dom till den här
352.6,353.9,förstår du vad jag menar?
364.6,365.4,eh
375.6,376.1,ja
378.7,379.1,ja
379.5,381.9,ja det har jag det har jag faktiskt ingen aning om
382.4,384.7,jag vet faktiskt inte vad som kan vara bäst
386.3,391.5,men eh det är nog sant att ai det går nog lättare att träna och förbättra
391.8,393.4,än du vet personer
405.7,406.2,ja
407.2,409.8,det skulle ju ja som du sade i början att
410.4,414.0,man har ju en ai som man försöker förbättra förbättra så mycket som möjligt
414.5,418.6,som gör den första domen och sedan ger sina anledningar varför
419.1,424.9,och sedan därefter har vi en människodomare eh som går igenom allt och gör ett riktigt beslut
426.4,428.0,skulle kunna vara en möjlighet
434.0,434.7,ja
438.1,438.8,ja
441.0,441.7,ja
446.1,446.6,ja
448.0,448.6,ja
458.5,459.0,ja
460.7,467.1,eh men om vi går tillbaka då till originala frågan det är ju om vi ska ha robot domare som gör sista beslutet
468.9,470.2,det ja
470.6,475.3,då känner jag fortfarande att det är ett nej att jag
475.6,479.0,jag litar inte på att en robot tar lika bra beslut som vårt gang
479.3,480.6,som en människa
484.4,485.2,ja
486.1,487.5,till exempel
488.4,496.8,för det en ai är det är ju en eh mindre djupgående eh hjärna det är ju ett nervsystem
497.4,503.1,där eh man tränar en signalskickare och tagare att skicka signaler fram och tillbaka
503.5,507.3,och ge en output och sedan konstant ändra sig och förbättra
508.0,509.6,utefter input
511.2,512.1,eh
512.6,516.6,men eh en hjärna det är ju det är ju den mest komplicerade organismen
517.2,519.4,vi människor vet om på planeten jorden
520.8,521.7,är människohjärnan
522.6,526.0,och det är ju väldigt svårt att göra något som är lika komplicerat digitalt
529.8,530.9,förstår du vad jag menar?
558.5,558.9,ja
560.0,563.8,och då tänker jag en ganska intressant fråga eh det är det här
564.2,567.1,om robotar börjar bli så smarta
567.5,569.1,att de börjar bli medvetna
570.2,571.7,vad känner du kring sådant?
590.4,590.9,ja
593.633,593.921,ja
