start_time_sec,end_time_sec,annotation
1.2,1.8,hej igen
2.9,3.6,eh
5.2,6.4,förlåt nu hörde jag inte vad du sade
8.5,11.4,ja så det här dilemmat är att eh
12.0,16.0,vi huruvida vi ska införa robot domare eller inte för att
16.7,20.6,få mer etiska domar i domstolar helt enkelt
21.3,25.1,eh för att som det stod det finns många exempel på
25.6,31.8,domar som har blivit orättvisa på grund av sitt eget kön et cetera et cetera et cetera
33.2,35.8,eh och min ställning är
36.2,38.7,inte svår den är ja definitivt absolut
41.5,42.1,eh
42.5,46.6,så det här är ju litegrann känner jag mer en fråga om
47.4,48.3,hur vi liksom
48.6,49.6,i för i princip
50.3,53.7,så kommer ju en robot kunna göras opartisk
54.66,55.3,men
56.5,58.9,frågan är om det kommer vara i praktiken
59.4,59.9,och det
60.1,66.1,det är ju lite grann som med självkörande bilar det här liksom okej vad ska bilen göra om den håller på att köra på någon?
66.7,71.6,eh ska den liksom väja in på trottoaren eller ska den försöka bromsa och skada eh
71.8,72.9,personen som den är
73.5,74.0,ehm
74.8,79.0,men eh i praktiken så är bil den självkörande bilen bara
79.3,83.5,mycket mer säker än vad en mänsklig förare är åter igen i princip
83.9,86.7,de faktiskt självkörande bilar vi har idag är en annan sak
86.9,88.9,för att de är inte riktigt på den nivån än
89.2,94.1,oavsett vad ehm vissa techno-magnater vars namn inte ska nämnas ehm vill säga
94.9,95.5,eh
95.9,96.4,men
97.0,98.5,okej tillbaka till robot domaren då
99.7,101.4,för det jag tänker är
102.7,102.9,att
105.2,111.2,ehm vi behöver inte nämna några namn överhuvudtaget ehm men ja jag menar att ehm vissa personer som heter Elon Musk ja
112.8,114.0,eh
114.6,117.8,jag menar det finns säkert andra personer som har sagt saker också men de har inte jag hört
118.8,119.4,ehm
121.8,123.9,vart var jag någonstans eh
124.7,125.8,ja robot domare
126.6,127.3,eh
128.7,130.8,ja så det jag tänker är liksom
131.4,134.4,med dagens ai så vet vi ju att
134.8,139.3,ain kommer ärva den bias som vi har ju liksom i input datan
140.1,143.2,liksom när vi tränar den på datorn data fall
143.6,145.0,som har ett nytt liksom
145.5,146.1,eh
146.5,148.0,förfördelning mot
148.3,149.7,ja säg liksom
150.3,151.0,jag vet inte vad
151.7,152.3,homosexuella
152.9,158.5,eh så kommer ju den här ain också att liksom ha en förfördelning mot homosexuella
159.0,159.7,men
160.6,164.1,frågan är ju då liksom kan vi konstruera en ai som
164.5,167.6,som känns liksom på något sätt bortkommen från den här biasen?
168.6,171.2,även om den finns förekommer i träningsdatan?
171.8,175.0,och det är lite grann det som jag känner är den mer intressanta
175.4,178.5,etiska frågan för att liksom om vi kan göra det
179.2,181.9,då är tycker i alla fall ja det är ganska självklart att
182.3,184.1,ja då kommer den här ain
184.4,186.1,i alla fall i teorin vara
186.8,189.7,mer rättvis än vad människor skulle vara
190.1,190.6,och
192.3,193.0,om vi
193.2,196.3,vi uppnår den nivån så måste det ju vara bättre
197.2,198.5,så frågan är liksom inte
198.8,202.0,borde vi göra det frågan är kan vi komma dit överhuvudtaget?
202.8,203.8,eh känner jag
204.2,206.7,eh jag vet inte vad du tycker? eh vad tänker du?
235.0,235.8,ja exakt
252.1,252.6,ja
253.0,255.1,juste det är också en sann en bra poäng
261.3,262.3,hur hur tänker du då?
282.373,283.453,mhm
286.9,289.7,ja eh eh jag är inte riktigt med på hur du menar ärligt talat
289.9,290.5,men
292.5,293.8,nej men nej för jag tänker
294.6,298.0,eh nej men för jag tänker det är ju självklart så är det liksom roboten
298.3,300.7,behöver ju mycket data men jag förstår inte riktigt
301.9,307.1,varför det inte gör att vi skulle behöva varför det liksom skulle vara problem
307.3,308.3,för jag tänker vi har väl
308.7,309.7,mycket data
310.0,312.9,det liksom det jag menar rättssystem har funnits
313.5,313.9,ändå
314.4,315.9,antal hundra år
316.6,317.7,som det finns dokumenterat
321.8,323.3,ja det är en bra fråga
324.2,325.4,väldigt bra fråga
326.3,326.9,mhm
327.9,331.7,varför skulle det vara mindre relevant att använda dem än vad det skulle vara nu?
332.2,334.4,för jag tänker de personerna kommer ju ha
335.1,336.9,en bias såklart
337.5,345.7,men den kommer ju vara annorlunda mot den som vi har liksom för domare nu för tiden eventuellt mer eventuellt mindre i vissa aspekter
352.1,353.4,det är sant de har den
353.9,356.8,men även fast dagen har ändrats så har ju inte liksom
357.2,360.5,människor i grunden ändrats vi är ju fortfarande människor som dömer
361.0,361.4,och
362.0,364.5,jag tycker som så att en ai då
364.9,366.1,borde ju kunna
366.6,371.2,utgå för liksom okej de här människorna i den här tidsperioden har dömt på ett visst sätt
371.7,373.5,så det är så här liksom människor
374.0,376.1,resonerar eller vad man ska säga alltså även fast
376.5,378.4,lagen är annorlunda
378.7,385.5,så borde ju liksom människors bedömning av lagen kunna vara liksom liknande och jag tycker att det är det roboten skulle kunna lära sig
402.1,408.1,ja det förutsätter att det är inte de domarna vi vill ha jag menar det finns länder där dödsstraff är lagligt fortfarande
408.5,408.9,och eh
409.7,415.0,eh det finns ju fortfarande länder där dödsstraff är typ lagligt tänker jag så det kanske är de domarna vi vill ha i slutändan
415.7,416.5,vi
416.7,419.2,vi jag tänker vi behöver inte göra några förutsättningar
420.0,421.4,om själva straffet
422.5,426.9,eller också så här tänker jag även om roboten liksom väljer att utföra ett hårt straff
427.6,429.5,så kan vi ju fortfarande träna den på liksom på
429.7,431.7,själva bedömningen som domarna gör
433.2,434.3,är du med på hur jag tänker?
441.4,442.3,ja till exempel
442.7,444.2,eller så kan vi ju fortfarande
445.1,448.6,säga eh jag vet herregud nej vi kanske kan säga till roboten mer någonting i stil med att okej
449.1,452.6,i liksom för trehundra år sedan så dömde de till dödsstraff för det här
453.0,457.6,och vi tycker fortfarande att skyldig betyder hårt straff men inte dödstraff
458.1,461.7,så liksom om du skulle ge det dödsstraff säg istället att du skulle ge dem
462.0,463.3,ja livstids fängelse då då
463.8,465.3,som är väl mer vi använder nuförtiden
467.7,468.4,eh
477.2,477.7,eh just det
479.1,481.2,det är återigen för jag tänker mer liksom att
481.5,482.1,även fast
482.5,488.3,lagen är annorlunda så borde ju liksom bedömningen av huruvida du har brutit mot lagen eller inte vara
488.6,489.7,i princip samma
490.4,492.5,det har ju inte det det är ju inte beroende av
492.7,495.7,en lag i sig det är ju mer beroende av
496.7,498.5,eh vad ska man säga av själva
499.9,501.3,eh hur du hur du tolkar lagen
501.8,503.9,och det är väl det vi måste träna roboten på då
504.4,508.4,för jag menar lagen som skriven det det är ju bara ord på ett papper den
508.8,509.1,är ju
509.5,511.3,meningsfullt skrivet vag
512.1,514.6,vad jag vet jag har ju faktiskt inte läst Sveriges lag
515.0,516.2,eh men
517.0,518.5,den är ju fortfarande liksom
527.1,527.8,ja
528.6,530.0,det är återigen så här
530.3,533.1,ja någonting jag inte vet mycket om men det jag har hört
534.0,536.6,ioförsig det var amerikansk lag det var inte svensk lag men
537.0,538.2,jag hörde att lagen faktiskt
538.6,540.5,uttryckligen använder ord
540.9,543.5,som är menat att tolkas
543.7,544.4,vagt
545.2,548.5,just för att det ska vara upp till en domare att tolka
548.8,553.3,så att det inte sitter det det ska liksom kunna appliceras på nya fall som du inte har förutsett
555.9,556.3,ja
556.5,561.5,men det är ju frågan då liksom om det här bara var just amerikansk lag som var som var det jag hörde om just då
562.3,564.6,eller om det är någonting som är mer
564.9,566.2,rätt applicerbart
566.7,567.9,det det vet jag faktiskt inte
574.5,574.9,ja
577.6,581.7,jag jag skulle faktiskt gärna vilja ta reda på det men jag har inte direkt någon jag kan fråga
584.1,584.9,eh
585.3,591.8,men ja så det det är litegrann därför jag tänker att eh eller inte bara lite det är därför jag tänker att robot domare vore bra i princip
592.4,595.0,det är liksom en teknologisk fråga om vi faktiskt
595.5,596.6,kan nå dit
596.9,598.0,inom en rimlig tid
