start_time_sec,end_time_sec,annotation
1.2,1.7,hej
5.7,6.1,ja
6.9,7.8,ja hej
8.7,9.69,är allt bra med dig
12.6,13.0,ja
15.0,17.8,ja jo men det har funkat och det har inte varit så jobbigt som jag
18.3,20.1,tänkte att det är i den här
22.3,23.0,så att det har funkat
23.3,23.7,ändå
24.4,24.7,ja
29.0,29.5,nähä
30.8,31.3,okej
33.3,40.4,ja eh då var frågan eh eller dilemmat är att det har uppfunnits ett piller som får
40.6,42.0,en att sluta åldras
42.8,43.1,och
43.6,46.2,frågan är då eh om
46.4,50.9,om det här pillret borde tillåtas eh utifrån också att
51.6,54.8,inte alla har råd med pillret utan det blir
55.0,56.2,minns inte om det var
56.9,60.9,ja en väldigt liten procent av eh människor som skulle ha råd
61.6,65.4,med ett sådant piller och om det då är okej att ett sådant piller tillåts
66.4,73.1,eh och jag svarade jag kände inte spontant att jag hade jättestark eh åsikt
73.5,74.7,om det men
75.0,76.3,lutar ändå mot att
76.5,77.1,det
77.9,78.8,eh
79.3,85.5,känns eh ja men oetiskt kanske att eh att ett sådant piller skulle tillåtas
85.7,86.6,eh
87.3,89.2,vad vad tänker du om det här?
99.7,100.2,ja okej
108.7,109.1,ja
119.9,120.7,intressant
122.0,122.5,ja
123.0,124.2,ja men eh
125.7,128.9,jag tänker ja jag vet inte det är väl oftast så när det kommer nya
130.0,130.8,eh
131.2,132.8,att det finns andra sådana
133.0,133.6,liksom
135.1,138.4,eh ja men att man kan göra tester hälsotester eller såhär som
138.8,139.3,som är
139.6,140.2,full touch
140.6,141.0,liksom
141.2,141.8,för
142.5,145.2,eh gemene man och att eh
145.8,147.2,jag tänker redan att det finns
148.3,149.8,ja men orättvisor där
150.3,151.0,eh
151.3,152.1,och att ett sådant
152.5,154.6,ja jag vet inte ja men att man kan gå till
154.8,158.6,eller att man kan göra en sådan hel skanner på hela sin kropp för att ta reda på
158.8,160.4,vad man har för eventuella
161.2,161.9,eh
162.2,164.1,liksom sjukdomar som kan
164.3,166.7,drabba en och sådär eh
167.5,168.4,och att
168.6,172.1,eh det finns ju vissa då som har råd att göra sådant
172.5,173.2,eh
173.6,174.8,men att det verkligen är en
175.4,177.0,pengafråga uppenbarligen
177.3,179.3,och att det känns eh tveksamt
179.9,180.9,ehm
183.3,184.2,men eh
185.0,185.7,eh
188.8,191.9,ja nej men och ett sådant ett sådant piller skulle väl vara
194.2,196.7,jag vet inte men jag tänker också att man inte vill
197.4,199.7,leva för alltid haha så jag menar
200.4,202.5,det behöver ju inte vara något larv ändå
202.7,203.3,eh
223.2,226.3,ja just det om man bara fick se ung ut då hela livet?
226.7,228.1,istället? mhm
229.7,232.5,ja det det det det stod ingenting om det
232.8,233.5,ehm
235.4,236.9,men jag vet inte tänker du att det
237.3,239.6,och vad tänker du om det då? att det är någon skillnad?
256.0,256.5,ja
261.9,265.0,alltså man skulle ju behöva liksom tänka om hela
265.7,266.7,meningen med
268.4,271.3,det är ju i det fall en helt annan tillvaro liksom
271.9,272.6,eh
273.3,273.9,jag tänker att
275.7,277.9,att en så avgörande del av
279.1,281.8,våra liv är också att veta om att vi ska dö
282.0,282.4,haha
282.7,283.5,så
284.3,286.6,eh det hade ju förändrat väldigt mycket
287.1,288.7,vi känns som den en av
289.2,290.9,existentiell liksom
292.7,293.7,ja konstig grej
294.4,295.1,eh
297.3,301.5,men det hade ju varit härligt att inte åldras too seize
302.0,304.2,alltså utseendemässigt inte mer
309.6,311.2,åldersnojja haha
311.6,312.3,jaha
317.0,321.7,ja det är sant de får leva liksom hela livet bara perfekt och sedan
323.49,323.99,kolla
324.8,325.0,haha
326.3,329.9,ja ja men då var ju frågan också om det är rättvist att
330.3,333.9,liksom vissa har råd med det och ehm de flesta inte har råd med det
335.3,336.1,ehm
338.7,340.9,men ja då kan man ju tycka generellt att
341.4,343.4,det att det är redan
343.9,345.9,att eller såhär vi att det är en orättvis
346.1,346.6,värld
346.9,347.4,eh
348.6,349.6,men ehm
354.8,355.3,ja
356.3,356.8,ja
360.2,362.1,ja och och speciellt
362.8,365.2,eh lite gå på liksom plastik
365.4,367.6,eh kirurgi och så och liksom
368.1,371.3,det får mig att tänka på bara eh kändisar som
