start_time_sec,end_time_sec,annotation
1.4,2.3,hallå hej
3.6,6.6,ja nu har vi det tredje dilemmat
7.5,7.8,och
8.1,9.7,jag kan ju säga att den här
10.8,11.3,är
12.8,15.5,nej jag vet inte hur mycket jag kan säga att jag inte håller med om det här
16.3,18.5,eh nej det handlar om att
19.1,22.4,man ska dna-testas innan man går på en dejt
23.4,25.1,att någon bjuder dig på en dejt
26.0,29.5,men vill att du ska dna-testa dig själv för att se om du har några
30.9,32.3,sjukdomar eller
32.9,35.0,förhöjd eh åh eh
35.6,37.8,förhöjd risk till psykisk ohälsa
39.6,40.5,dina gener
41.9,43.4,och det känns som
44.9,47.1,man inte riktigt skulle vilja göra det
48.5,55.9,alltså jag jag har inget emot att att dna-testa dig själv jag jag har redan gjort det jag tycker det är kul att att att se sina egna resultat men
56.5,58.7,om det är det första du oroar dig över
59.0,60.4,när du är på en dejt med någon
60.7,61.6,då har du nog lite
62.2,63.7,lite felprioriteringar känner jag
66.3,67.1,ja vad tycker du?
79.09,80.57,eh
82.9,87.5,jag kan inte tänka mig den typen jo jag tror aldrig jag har träffat någon som skulle kunna
87.7,90.1,säga det jag vet inte vilken typ av person skulle
90.7,91.3,säga det?
95.8,96.3,nej
97.0,99.4,så det är det den typen av människor som skulle göra det?
100.7,101.5,jaha
113.3,113.8,ja
119.3,120.0,jaha
123.3,123.9,ja
124.4,125.0,jo men sedan
130.3,130.7,ja
136.9,137.3,nej
145.1,145.7,ja
152.1,154.8,ja nej men jag tycker det känns väldigt väldigt psykiskt
155.1,155.6,eh
156.2,163.8,jag förstår att man kanske vill veta det här innan man skaffar barn jag kan jag kan tänka mig att nej men vi kanske ska dna om man är liksom såhär
165.1,166.8,man velar lite fram och tillbaka
168.0,168.6,då kan man
168.9,172.1,kanske dna-testa bara för att vara säker ja men vi sprider i alla fall inga
173.4,173.6,liksom
174.4,175.3,risk till
175.9,178.4,och ibland så måste ju båda föräldrarna ha en viss
178.6,182.1,gen för att barnen ska bli sjuka utan att någon av föräldrarna är det
183.0,184.7,och då kan det ju vara bra att testa sig
184.9,185.9,innan man skaffar barn
186.4,190.0,alltså jag vet inte ens om jag heller skulle vara helt för det men då ser jag i alla fall
191.1,194.1,poängen det finns i alla fall någon då tänker man lite mer om
194.3,195.2,barnet
195.7,196.5,istället för
197.7,199.5,nej jag vet inte det känns som att det ger tecken
199.8,201.7,på sig själv om man tänker på första dejten
202.9,203.8,för då är det ju såhär
205.7,208.2,ja men visst om ditt barn har en förhöjd
208.4,211.5,chans för psykisk ohälsa ett det behöver inte betyda att de ens
212.0,213.3,mår psykiskt dåligt
214.0,214.7,och två
215.1,217.1,det betyder inte att du inte kommer älska det här barnet
218.1,218.7,även om
219.1,220.0,barnet mår dåligt
220.6,222.3,för att barnet ditt har ett värdigt liv
222.8,224.1,om barnet mår dåligt
224.4,225.1,så det
226.9,227.7,sedan så
229.0,230.1,tror jag att det finns
231.5,233.7,jag tror dynamiken mellan föräldrarna
