start_time_sec,end_time_sec,annotation
0.2,0.8,hej
2.5,4.0,det är jag som är Caroline
5.7,6.2,hej
6.4,9.5,ehm ja vi ska ju diskutera något etiskt dilemma
10.4,12.7,men jag vet inte faktiskt inte vilket dilemma
13.0,13.9,vi ska prata om
18.1,20.9,nej precis så jag tror att tanken var att du skulle berätta för mig
50.3,51.1,ehm
51.5,54.2,ja du men spontan tanke
55.0,56.4,är det väl att
56.6,57.0,ehm
57.3,58.0,ja alltså
59.1,62.5,det låter väl inte som något problem så länge som
63.5,63.9,ehm
64.9,67.9,det inte utnyttjas liksom av föräldrarna
68.4,70.8,jag har lite svårare att se att barnen skulle utnyttja det men
71.6,72.3,ehm
73.3,79.8,ja det finns ju kontrollerande föräldrar men jag tror att om om det sköts på rätt sätt och båda ger sitt medgivande
80.2,82.2,då kanske det är ganska bra att ha en sådan här app
118.4,120.6,ja men jag tror att jag förstår vad du menar
122.3,123.1,ehm
126.6,130.1,eh ja alltså jag kan det kan jag verkligen tänka mig att föräldrar skulle
131.6,132.9,kunna missbruka det
134.0,135.2,definitivt
135.6,138.1,men finns inte sådan här app redan?
166.0,169.7,jag hade inte heller någon sådan när jag var liten det var liksom före min tid
170.1,171.0,eller efter min tid
171.8,174.4,jag var före den jag var före eh
174.8,175.4,track my phone
210.4,212.3,alltså som som eh
212.5,219.1,yngre barn tror jag inte att det hade något haft något emot det men som tonåring till exempel så hade jag absolut inte gillat det
221.9,222.6,nej
223.3,224.9,min mamma var lite sådär
225.2,225.7,du vet
226.0,227.0,ville hålla koll på en
227.7,228.3,eh
229.1,232.6,och eh jag tror att jag hade tyckt det vart väldigt jobbigt och kanske till och med då såhär
233.4,235.6,eh låter bli att ta med mig telefonen
237.4,238.5,men eh
239.1,244.5,det borde finnas någon funktion i den där appen tycker jag om det ska finnas liksom att man kan stänga av det
246.3,246.8,eh
247.7,248.1,ja
280.5,284.3,men det är ju jätteskönt att han inte att han är okej med det liksom
284.8,287.1,det är väl det ultimata såhär om man
288.0,293.6,att bara den bara finns där för och ifall någonting händer liksom att
294.0,296.4,eh det liksom inte
297.3,307.4,är någon grej som alltså något som kan hjälpa en helt enkelt såhär ja vill du ha skjuts? vill du att jag plockar upp dig? absolut jag kommer jag ser vart du är du vet eller eh ja
307.7,313.7,jag har tappat bort min telefon ja men inga problem jag ser vart den är eh så ehm mhm
354.3,354.8,ja
356.1,356.6,ja
357.7,374.6,sedan är det svårt också för mig att tänka mig för att jag är ju inte förälder själv liksom så att men vet inte om det känns som att världen är liksom otryggare nu för tiden än vad den var när man var yngre själv jag vet inte om det är så men eh
375.2,376.9,världen känns liksom
378.4,383.9,det är så himla mycket som pågår också såhär om man bor i stockholm jag är ju inte uppväxt i stockholm
384.2,390.1,om man skulle bara ha barn i stockholm då kanske jag skulle vara ännu mer att jag ville att mitt barn skulle ha en sådan där app
390.3,394.9,eh men ja det kräver ju givetvis en liksom en självinsikt
395.2,396.6,att man inte utnyttjar appen
445.8,446.2,mhm
447.2,449.1,ja men jag fattar jag fattar ändå
449.3,452.1,att du liksom är initialt åtminstone lite
452.8,456.4,eh ja men lite lite negativt inställd till det för att
457.2,461.9,man måste ju också låta barn göra misstag sina egna misstag för att de kan ju vara väldigt lärorika
462.5,468.8,och det jag tror det är bara att man som förälder så är man nog rädd att man sitt barn ska göra för som att de är bara helt enkelt inte tillräckligt
469.3,470.6,välutvecklade liksom
471.0,474.4,och eh att de ska göra något misstag som som eh blir
474.6,476.9,samma liksom allvarliga konsekvenser på något sätt
477.9,480.5,ja så det ja men det är inte helt enkelt men jag tror att
485.2,489.3,jag vill tro till exempel om jag att om jag hade barn så skulle jag kunna använda det
490.1,491.2,på ett sätt som
491.4,493.4,inte kränkte det barnets liksom
493.6,494.1,eh
496.9,498.3,frihet eller
498.8,499.9,eller så utan
500.8,504.5,ja man skulle kunna till exempel göra upp regler liksom att prata med varann
505.5,510.6,såhär ja jag vill jag jag jag skulle må bra av den här appen skulle du också vilja det ha den? och liksom
510.9,514.1,vad vad vad krävs för att du skulle gå med på att ha en sådan här app? liksom
514.9,519.5,skulle det vara till exempel att såhär ja den i jag får stänga du får stänga av den när du vill eller
519.7,520.3,eh
520.5,522.1,om du om du inte har den på
522.4,524.3,så kan du liksom skriva istället
525.1,526.8,eh att du mår bra eller ja jag vet inte
567.6,569.9,jag förstår jag det är verkligen så eh
570.3,571.1,tonåringar
572.0,574.1,eh röker inte lika ofta
574.8,577.4,röker väl inte lika mycket och dricker kanske inte lika mycket som
577.75,579.35,som vi gjorde när vi var tonåringar
