start_time_sec,end_time_sec,annotation
0.1,0.7,hallå
1.8,4.1,hej det är jag som är caroline och vi ska
4.3,6.5,prata om de är etiska dilemmorna
7.9,11.9,ja men eh det är så att jag har inte fått veta vad det är för
12.2,13.6,dilemma vi ska prata om
14.7,16.6,så du kanske kan börja med att berätta för mig?
18.4,18.7,ja
22.6,23.3,ja okej
25.9,26.5,jaha
27.0,27.8,oj
28.3,28.6,ja
34.0,36.4,jaha så det är lite orättvist liksom
37.0,37.5,mhm
44.4,45.9,jaha ja
47.0,50.9,just ja ja gud det är lite svårt det känns ju
52.5,88.6,ja det är helt klart orättvist men så är det ju med de flesta grejerna här i världen som som är dyr dyrare liksom finns ju många finns ju många saker som bara rikare personer råd med men alltså en möjlighet skulle kunna vara att som det var med var det aids medicin eller hiv medicin? att såhär det kom piratkopior på pillret så att liksom på fattigare människor skulle ha råd med det så det kanske skulle finnas för det här kunna bli för det här pillret också alltså jag tänker just för det här orättvisaspekten
95.0,95.59,ja
97.3,98.36,absolut
102.6,103.79,mhm mhm
109.9,110.92,ja verkligen
115.4,115.78,ja
116.8,117.18,ja
121.3,121.89,ja
123.9,124.63,ja just ja
129.25,129.71,mhm
132.4,133.2,mhm
135.1,135.8,nej
136.6,152.6,det är sant det är faktiskt sant det tänkte jag inte på men det är såklart att det skulle bli för mycket folk särskilt om alltså jag vet inte om folk levde längre och även liksom inte åldrades då kanske man skulle vänta man kanske inte skulle man kanske skulle skaffa barn lite senare
161.9,162.7,mhm
163.68,164.17,nej
165.9,168.5,ja alltså man skulle typ vara tvungen att
169.0,200.2,eh typ instifta någon lagar som har gjort i kina liksom att man får max ett barn eller någonting eller alltså det här kanske är lite osannolikt men att såhär människor om de skulle leva längre då kanske de skulle alltså jag vet inte om jag tror på det här själv men då kanske man skulle kunna liksom man skulle lära sig mer under sin livstid och så kanske vi skulle kunna utveckla teknik som gjorde att vi kunde liksom bo på andra planeter haha eller någonting sådant
203.9,204.4,ja
209.7,210.05,ja
212.8,213.09,ja
215.0,215.9,ja
217.9,218.7,ja
220.1,221.75,ja verkligen bra poäng
228.5,228.85,mhm
229.7,230.12,mhm
233.1,247.1,ja verkligen om man tänker sig typ boomers om de hade liksom fått den här möjligheten liksom hur hade hur utvecklade hade de varit om hundra år? det är väldigt svårt att säga egentligen
253.3,255.5,ja det gör det du har rätt
261.8,262.4,mhm
262.7,263.04,mhm
264.6,265.06,mhm
268.99,269.23,mhm
271.0,271.31,mhm
277.25,277.65,nej
278.91,279.22,nej
282.7,284.35,ja ja men du
286.0,326.1,ja men jag håller med dig verkligen alltså en sak som man skulle kunna alltså man måste kunna säga det finns väldigt många hälsofördelar eh med att inte åldras alltså vi skulle ju mycket mindre sjukdomar och så det kanske skulle liksom vara billigare men då kanske så här och då kanske man ska vi se liksom såhär evigt liv som någon slags eh biprodukt eller liksom ja som kommer med det här att sluta åldras och då då då vet det är lite såhär dystopifilm att man kanske skulle säga men du får ta pillret men du måste gå till en såhät själv självmordsklinik när du fyller hundra eller något sånt där
335.2,335.6,ja
342.1,344.4,mhm om man vill det liksom nej
351.5,353.1,mhm mhm
353.8,354.16,mhm
359.5,360.2,ja
361.95,362.45,ja
369.6,377.3,ja men så är det så är det definitivt det känns som att det liksom meningen med livet och vad man skulle prioritera skulle eh
377.9,394.1,ja fast vi har det är det jag tycker ändå att vi lever väldigt mycket nu som att vi typ låtsas som att döden inte finns på något sätt såhär väldigt karriärinriktad materialistisk på något sätt men det kanske skulle bli ännu mer så om man inte dog
398.4,399.2,mhm
399.6,400.5,mhm
401.6,402.3,ja
406.1,406.34,ja
409.0,409.64,ja
411.9,413.12,ja ja
415.61,415.91,ja
416.6,438.3,ja absolut samtidigt så tror att vissa jag håller med dig hundra procent men samtidigt tror att vissa är också såhär det här är nog det här är nog väldigt väldigt väldigt få men vissa känner de sig ändå dö så vad spelar det för roll vad jag gör liksom men jag tror inte jag tror det hör till det ovanliga du vet såhär tonårsdödsångest
446.3,447.55,just ja mhm
457.1,457.7,ja
460.15,460.68,haha
461.3,475.4,ja det är så men det är också ganska ganska mörkt ändå kan du tänka dig jag kan tänka mig en film när man är när man mår skitbra man är helt liksom pigg och vill inte dö så måste man gå och liksom göra det känns jätte hemskt
478.2,478.7,mhm
479.9,480.8,nej
482.25,482.61,ja
485.0,487.2,ja just ja
488.24,488.56,ja
489.6,496.5,det är ju obehagligt det är ju en klassisk fråga såhär om du skulle få veta när du dör och hur du dör skulle du göra det?
496.8,498.6,de flesta skulle nog säga nej
503.1,503.6,mhm
504.54,504.95,ja
508.6,508.99,ja
510.0,510.6,jag håller med
512.92,513.17,ja
518.99,519.33,ja
522.68,523.02,ja
527.2,531.1,ja precis att man liksom inte har någon kontroll
533.1,539.3,vi har ju fortfarande ingen kontroll men men nu behöver vi åtminstone nu är vi liksom lyckligt ovetandes på något sätt
543.3,543.8,ja
546.1,546.6,ja
547.0,547.6,ja
549.6,550.3,ja
551.9,576.2,men om du hade fått eh om liksom bara du därför nu på något annat jag tänker mig det här pillret då är det såhär ja men jag kommer få det och min familj kommer få det så att och mina vänner så att man inte går inte ensam men om man bara skulle vara en enda som fick ett sånt här piller av de kände man har ju ena sidan liksom eh man vill veta vad som händer i framtiden liksom vad
576.8,579.7,men samtidigt så skulle man nog vara väldigt ensam
584.6,585.5,mhm
585.8,586.8,ja
587.3,588.0,ja
589.2,589.54,ja
596.2,596.68,ja
597.69,598.04,ja
