start_time_sec,end_time_sec,annotation
0.4,1.3,hallå hallå
5.2,5.6,hej
7.7,9.0,hej vad bra förlåt
9.4,10.3,eh ja
10.8,11.6,så
12.3,13.6,vill du berätta om det här dilemmat?
19.0,19.5,mhm
26.3,26.8,mhm
32.9,34.1,mhm
34.4,35.0,mhm
36.1,36.8,som eh
38.0,40.4,den här appen som redan finns för apple
40.6,40.9,tror jag
41.5,42.1,find my phone?
44.3,45.1,ja precis
51.7,52.5,ja okej
60.7,61.1,okej
62.0,62.5,mhm
65.0,66.6,ja båda riktningarna
76.2,80.7,ja så att barnen ska kunna övervaka föräldrarna precis som
82.0,82.8,okej
102.5,103.6,ja hur menar du?
106.7,107.3,ja
109.7,111.6,ja du menar så så
114.0,115.5,alltså att eh
115.9,122.7,om den här appen fungerade så att barn måste vänta tills de är vuxna innan de kan följa sina föräldrar?
123.6,124.5,okej
125.8,133.1,nähä okej jag förstår men om vi ska låtsas att det är att barnen får följa sina föräldrar
133.4,135.0,när de är barn
136.4,137.9,ehm vad tycker du då?
146.4,149.2,precis dem brukar inte vara så nyfikna
153.6,155.4,ja man kan ju hoppas iallafall
157.1,158.1,precis
168.8,176.4,ja precis eh upphämtning och om man ska ses på stan eller någonting det har du rätt i det det kan ju vara praktiskt ändå
183.2,187.7,ja om någonting allvarligt händer ja precis om något allvarligt händer ja
191.4,192.5,verkligen
198.4,199.6,just det ja du menar
207.0,215.0,ja jag förstår vad du menar så de är extrem situationerna där kanske det inte riktigt finns någon något syfte för barnen
215.7,219.1,nej men det kanske stämmer ändå ja
232.3,234.0,just det ja hålla koll liksom
237.1,238.3,precis
239.8,241.0,eh ja
242.7,243.8,det
244.1,246.1,det låter som att du tycker att
247.0,251.1,det är just det här att barn ska kunna följa föräldrar kanske inte är super
251.8,253.0,viktigt?
274.3,278.7,ja okej så att föräldrarna skulle rätta sig mer
280.1,281.3,och barnen ja
281.8,283.6,tror du att det skulle funka?
285.3,286.9,nämen förlåt fortsätt
302.0,302.6,okej
310.9,314.8,ja att det hämmar barnens liksom
316.3,318.3,utveckling på något sätt?
322.2,327.1,okej inte oroa dem ja mhm så att de tänker på föräldrarna för föräldrarnas skull liksom
327.3,328.5,men ehm
329.2,332.4,jag har ju inte det här fanns ju inte på min tid
333.2,334.4,har du
334.7,339.2,har du haft snap så att föräldrarna kunde haft koll på dig?
343.8,344.6,jaha
356.4,356.9,mhm
360.0,362.6,ja det låter ju jättepraktiskt
380.9,382.2,precis
383.1,383.6,ja
385.9,392.9,så det tror du att det skulle användas väldigt mycket till att spionera på varandra den här appen?
400.6,403.7,ja att det liksom att möjligheten finns där
426.7,427.3,mhm
429.3,429.9,mhm
430.7,432.1,nej precis
437.0,437.5,ja
439.4,439.9,ja
440.9,453.6,ja men det har du rätt i jag kan jag kan tänka mig faktiskt att det skulle kunna bli så att liksom behovet av att kommunicera direkt blir mindre
454.0,464.4,eh så om man är om man redan är en förälder kanske som inte är så bra på att kommunicera med sitt barn så kanske det här skulle liksom göra saken värre
474.6,475.5,okej
477.9,481.1,ja just ja ja den eh serien är ju jättebra
487.6,488.4,ja
493.3,496.5,ja dem hade en kamera i ögat på en leksak va?
496.7,497.6,eller?
498.1,498.8,ja
499.0,500.6,en nallebjörn tror jag
502.7,503.3,ja
508.8,510.6,hur var det det sluta nu igen?
522.8,531.9,okej för att barnet kände sig kände att dess dess eh frihet var liksom eh inkräktad inkräktad på?
542.4,543.0,ja
543.2,545.7,ja det är verkligen extremfall förstås
559.5,561.7,ja hur menar du? att det kan gå?
575.0,576.0,just det ja
577.0,578.1,precis
578.3,582.2,att man eh vill hålla koll liksom
590.9,593.1,ja precis det är görbart liksom
595.215,595.875,vad tänkte du säga?
