start_time_sec,end_time_sec,annotation
1.2,1.8,hej igen
4.7,5.3,du hör mig?
9.0,11.3,ja eh den här gången
11.6,13.7,handlar det om övervakning från staten
14.9,16.2,så att det går till så här
16.4,19.4,eh staten övervakar allting som alla gör
21.4,25.1,och de ger poäng beroende på hur bra och dåligt man gör
25.5,28.6,till exempel går du mot rött ljus så får du minuspoäng
28.9,32.0,kommer du i tid till jobbet då får du pluspoäng
32.6,37.8,och så vidare får du minus har du minuspoäng får du inte resa ut ur landet har du pluspoäng
38.3,40.5,då får du mera bonusar och sådant där
41.4,42.2,eh
42.8,44.9,då är frågan vad tycker ni om det här?
47.8,52.9,och jag satte ju mig direkt då till eh eh jag tycker det här är fel men vad tycker du?
69.4,71.9,eh för jag tänker ju direkt på
72.4,76.0,vad är det för fel vem bestämmer vad som är rätt och fel
76.9,82.8,till exempel om man jämför i eh Kina där har de ju ett liknande system där det här faktiskt är implementerat
83.7,84.5,eh
85.1,86.2,och det är
86.8,89.5,ja det är om jag minns rätt jag kan ha fel
90.5,93.9,men ja de har implementerat det systemet och det är väldigt ja
94.1,98.3,att du råttar ut någon som försöker gå emot staten då får du pluspoäng
98.9,102.1,om du följer exakt staten och som de tycker
102.3,106.2,då får du plus men gör du någonting liksom emot staten då får  du jättemycket minus
114.6,115.3,ja
115.6,121.5,eh alla som är emot staten blir ju går ju tillslut jättemycket minus och hamnar ju kanske i fängelse eller sådant
123.4,126.4,ja så det blir ju känns ju lite dystopiskt
126.6,127.5,den här idén
129.2,129.5,eh
133.9,140.0,eh jag tänker ju också jag har sett eh jag har hört om en serie eh som har en liknande situation som den här
140.5,144.9,där alla har som järnchip istället som eh börjar läsa ens känslor
145.7,150.9,och då ja har man legitima känslor då till slut hamnar man i fängelse eller något ja blir avrättad
151.5,152.0,ja
152.7,155.5,eh ja vad hette den psycho class eller något sådant
157.2,157.6,ja
158.3,158.8,ja
159.2,159.6,ja
162.6,163.7,vad eh känner du?
192.5,192.9,ja
210.7,211.3,ja
222.0,222.4,ja
230.1,230.8,ja
243.6,244.0,ja
248.9,249.3,ja
249.8,251.1,eh jag håller helt med
251.6,255.9,eh jag skulle nog säga att eh de eh
256.3,261.5,som är lite kan man säga unga och dumma behöver hitta på lite
261.8,264.5,hyss och tafs som ungdomar gillar att göra
264.7,268.2,eh de behöver få göra sina misstag för att få lära sig
268.6,277.0,och eh de flesta de är ju ja inte i så stora skalor så det behövs ju för att man ska utvecklas som person
277.5,279.0,skulle jag säga
279.9,285.1,och att övervaka allt och sådant och i ett poängsystem blir folk så paranoida
286.1,290.0,så de kommer nog ja inte göra misstagen och inte lära sig
291.7,294.2,då blir väl nästan allt ganska tråkigt?
313.9,314.5,ja
321.4,321.9,ja
323.2,329.8,tänker du mer liksom som eh ja till exempel svenska eh nordiska fängelsesystemet där det är helt fokus på att
330.4,334.7,eh integrera de som har gjort brott tillbaka i samhället istället
335.2,336.2,eller eh
337.7,338.5,ja
338.8,344.3,att ja egentligen just för att göra dem nedtryckningar ska dem eh
346.0,347.9,de behöva ha det ja
348.5,351.9,man kanske har ett roligt spel eller så och vänder sig emot brott
352.8,354.2,ja de har det nu ja
361.1,361.9,ja
362.7,364.5,vad mer finns det att prata om
370.7,371.6,jag
372.0,374.5,ja det finns ju också lite det här med att
375.5,380.8,hur skulle man kunna göra att den som skulle få bestämma vad som är rätt och fel
386.1,391.1,eh ska staten bestämma? ska folket rösta om det?
392.0,395.7,liksom hur eh skulle det kunna ställas upp ett sådant system?
396.0,398.6,om man skulle försöka göra ett poängsystem
400.7,406.3,eh och vad är gränsen för man får poäng och man får inga poäng som att
406.5,413.4,till exempel eh gå när det är grönt istället för rött det gör så lite att det har inte med poäng att göra
414.3,418.4,eller är det liksom ja behöver man göra goda tjänster och hjälpa andra?
420.3,421.3,och sedan
421.5,424.3,det ju kanske ska man balanseras systemet så att
424.5,429.4,ingen utnyttjar det för att få superhöga poäng för jättelite arbete?
433.1,436.8,ja men till exempel ja eh att ge pengar till någon fattig
437.0,440.6,ger eh onödigt mycket poäng liksom för mycket
441.0,445.2,och att några hittar det och de ger jättemycket av sina pengar det är jättemånga fattiga
445.5,447.4,de har supermånga poäng
448.1,450.0,när eh ja egentligen
450.2,453.1,de normalt inte skulle sitta på den nivån av poäng
454.5,456.4,att de liksom uttnyttjar systemet
457.7,462.0,för att det inte är så helttäckande och lätt att balansera om man säger så
467.9,468.6,ja
471.6,472.0,ja
474.1,477.2,och alla passar ju inte lika bra till samma system
479.4,484.6,ja vissa kanske behöver ett samhälle typ ja att de behöver kanske ett samhälle som typ B
485.2,487.3,men om man kör med ett samhälle typ A
487.7,490.4,de i samhälle typ B de kommer ju få jättelite poäng då
491.3,492.7,hur ska man jämna ut det?
495.6,496.7,det blir ju svårt
501.7,502.6,hur känner du?
514.8,515.2,ja
523.4,524.4,hur menar du?
537.0,537.5,ja
546.5,547.0,ja
570.0,570.9,ja
571.9,574.4,men hur menar du att det kopplar till poängsystem?
582.5,583.1,ja
587.0,587.7,ja
591.75,592.17,ja
