start_time_sec,end_time_sec,annotation
1.5,7.2,ja hallå den här frågan den handlar om ett företag som har
7.9,9.3,eh en uppfinning
9.7,10.9,ja ett företag
11.5,14.6,en uppfining där du har
15.4,19.5,ett sånt piller där man kan sluta åldras
19.7,20.6,så man kan
21.8,23.7,man kan få evigt liv
24.2,25.3,och eh
25.8,26.2,bara
26.9,34.5,och bara 5 % av jordens befolkning kommer att ha råd till et här pillret
35.1,37.9,och fråga är ifall
38.4,39.8,man ska tillåta
40.1,42.1,att företaget tillverkade det här
42.6,43.3,ja pillret
53.8,56.5,men eh själv tryckte jag tycker jag
57.0,61.1,att ja men man ska tillåta
61.4,63.1,jag känner om
64.1,66.7,om det finns möjlighet att eh
67.1,67.7,det här
68.1,68.6,pillret
69.0,69.9,kan finnas
70.9,71.6,det är liksom
72.3,73.6,det är lite försent
74.4,75.6,då är
77.2,85.5,jag trod det det kan vara svårt att inte tillåta det utan det som jag kan tänka mig så är hur kan man göra det på bästa sätt
85.8,87.2,men det är redan
88.6,89.7,en verklighet
97.2,97.8,ja
105.8,106.8,ja precis
107.7,108.3,eh
108.6,113.0,ja jag tror till exempel mobiltelefon internet och elektricitet
113.3,118.5,allt det här jag tror i början det är inte ens 5 % som har tillgång till det utan det är färre
119.0,120.9,eh men jag tror just det här
121.3,122.8,är ju att de som har
123.2,126.0,kan leva för evigt och de som kanske dör
126.8,128.8,vid 80 90 eller 100
129.2,132.2,är så stor skillnad att
134.0,134.4,eh
135.7,136.8,ja men fortsätt
167.1,167.6,och
174.1,174.8,ja
175.0,180.0,precis och det finns ju fortfarande många sjukdomar som är kanske
180.3,182.9,ganska lätta att
183.4,187.0,fixa men de osm inte har tillgång till sjukvården
187.3,187.7,de
188.0,189.5,de dör ju av saker som
190.5,194.2,som kanske en vanligt förkylning eller vad det kan vara
194.5,195.7,att eh
196.6,200.0,ah så jag kanske lite man ska inte
200.9,206.1,försöka begränsa teknikens framgång utan att
206.3,208.1,då kan man göra det mer
208.8,209.8,tillgänglig
210.1,211.1,eh alla
211.3,212.6,på ett sätt
213.3,214.0,ehm
215.4,217.2,som som vatten
217.5,219.8,och mat och allt det här
220.1,222.4,som vi vill att alla ska ha
222.8,223.5,tillgång till
241.2,247.4,eh alltså jag tror jag vet att vi lever så kort tid kanske 70 år
248.0,257.4,bara så att du vi vet ju inte allt vad finns det för möjlighet det är svårt att förstå svårt att tänka jag tror för bara
258.2,266.8,åka tillbaka 100 200 år sedan medellivslängden är bara hälften av vad det är nu och på den tiden man ser ju så mycket
267.1,270.9,våld och så mycket dödlighet att när det gäller
271.7,274.6,småbarn jag tror kanske man har tur om man
275.3,276.9,helst häften alla
277.8,284.4,barnen överlever eh överhuvudtaget så så jag tror att man kanske är mer van med
285.1,286.0,eh
286.7,287.6,att eh
288.2,292.1,våld händer i samhället och det är krig hela tiden och jag tror att
292.4,298.8,man så går vi åt det hållet att man tycker att det här är inte alls så
299.5,303.4,behöver det vara på det sättet? så behöver man inte dö vid 40
303.8,307.6,man kan ha ett eget liv och man behöver inte
308.4,311.2,ha så mycket våld i samhället eh
312.0,313.2,att eh
313.5,317.1,vårt land går helt okej utan bära vapen eh
317.9,318.7,eh
319.6,320.4,och allt det här
342.3,347.6,är det står inte riktigt utan det står bara att att man kommer kunna
348.6,353.4,sluta och kunna leva regering så det står inte riktigt
354.3,359.7,ja just barn och såhär men sedan tänker jag att det finns träd som kan leva efter
360.0,365.1,vissa är genom att det kan vara och det finns ju hur många träd som helst
365.3,367.4,men jag tror det kommer finnas någon
368.6,377.7,något samspel med naturen att alla vi kan leva i flera tusen år hur länge som helst
377.9,378.6,men så
378.9,381.4,men så kommer det inte betyda att alla kommer leva
382.1,386.3,hur länge som helst utan man kommer inte dö av naturlig orsak
386.7,387.8,att eh
388.1,390.7,jag säger så jag tror på det sättet
398.4,400.2,eh jag menar
400.7,401.9,även träd
402.3,403.6,ett träd som har
404.3,409.1,möjlighet förutsättning att kunna leva i flera tusen år
409.5,411.8,men om det inte får den näring
412.0,418.4,solljus eller vad et kan vara så kanske det inte kommer att ja leva så länge så jag tror att
418.6,422.5,även människor som har föruttsättning att eh leva
423.2,425.4,i evigheter men det beror inte
425.8,428.4,det betyder också att vi behöver kanske
428.7,430.7,ha den här näring
431.2,431.9,så det kan vara
433.5,436.3,energi av någon sort
437.2,441.9,så jag tror inte att vi vi lever i ett vakum utan
462.4,463.4,jag alltså det
463.9,472.4,jag tror det är ju ganska vanligt de som har högre utbildning skaffar barn senare och färre så det är ju en sådan trend
473.0,474.5,och jag jag tror om man
474.8,475.6,vill ju
475.9,478.1,jag tror vi kommer om vi kan leva
478.4,484.6,inte ens förevigt vi kan leva dubbelt så länge tänk den visdom som vi skulle kunna
485.8,486.5,eh
487.5,491.4,alltså jag tror det är svårt att föreställa liksom
491.8,494.6,jag tänker på helt annat sätt än vad jag gjorde för
495.0,497.6,20 år sedan eh så jag tror jag
498.2,503.9,om vi ara har 10 eller 20 år till jag tror man kommer utvecklas på ett sätt som man inte ens kan tänka sig
504.7,505.0,och
505.6,505.9,och
507.2,507.8,så
513.6,516.4,ja förhoppningsvis
517.5,518.0,eh
519.5,522.3,ja jag tror då då är man såhär tvungen
523.0,523.6,eh
523.9,525.9,öppna till
526.4,531.0,utveckling för man har ju sett så mycket och man kommer ju se
531.6,533.4,eh och
534.0,535.8,då måste man ju
536.0,536.6,kunna
538.1,539.0,eh
539.7,541.0,ja man man kan
541.2,541.9,följa
542.3,545.9,vad som händer i världen och eh och kanske
546.1,548.0,bidra till att
548.2,549.1,det blir jämställt
549.8,550.8,så att eh
551.6,553.0,ja det blir bättre för alla
565.1,566.2,ja 5 %
573.8,575.8,ja så så
577.4,579.4,jag 5 % kan det
579.6,580.7,fixa bara om det
581.5,584.8,vad kan det vara 200 vänner nu så det kanske bara
585.1,586.4,tio madde som
