start_time_sec,end_time_sec,annotation
0.1,0.7,hej
5.0,5.5,nej
11.1,11.9,jaha vadå då då?
21.0,21.3,haha
110.3,113.3,nej det känner jag nej det känner jag inte igen berätta
179.9,181.1,mhm
183.3,184.2,intressant
192.6,199.4,nej men jag jag håller med dig att eh jag skulle jag tycker inte att det låter som en bra idé överhuvudtaget
213.2,213.9,just det ja
222.0,226.9,ja frågan är om de skulle kunna göra det alltså om det verkligen skulle funka
244.9,245.1,mhm
247.7,248.3,ja
248.5,251.1,nej det är svårt alltså men eh
253.3,254.4,ja jag
254.8,257.6,jag tror det här med poängsystemet
258.4,261.2,ja men men tänker du att man skulle bli tryggare?
320.2,320.8,nej
322.6,328.6,är det menar du att det är som en trade-off mellan den den här den här typen av frihet som du pratade om?
329.2,329.6,eller?
354.2,354.8,mhm
384.7,386.1,jag tror inte det
386.8,388.0,jag tror inte att
388.2,389.3,jag känner
390.3,391.9,på något sätt att det skulle bli bättre
393.1,395.2,men eh det finns säkert människor som tycker det
395.4,396.0,vad tycker du?
460.9,461.4,jag håller med
493.7,494.4,oj
495.5,496.3,haha
496.8,497.7,ehm
498.3,503.8,ja jag jag måste säga att jag sympatiserar väldigt mycket med människor som
504.7,505.3,ehm
505.9,507.0,protesterar
507.4,508.0,för
508.6,509.4,hur vi
509.8,512.0,sköter vår klimatpolitik just nu
513.6,514.5,så
515.3,516.6,jag ehm
518.2,522.0,liksom på något sätt jag skulle inte ha någonting emot hårdare
522.5,522.9,ehm
523.9,524.9,hur kan man säga
525.2,529.5,åtgärder för att se till att vi lever mer liksom hållbart
529.9,531.3,och tar mindre
532.2,533.0,ehm
534.0,535.6,tar mindre resurser
536.8,539.6,från planeten försöker vara lite mer ehm
540.2,545.5,eh men självförsörjande och hållbara och så vidare du fattar vad jag menar?
546.1,547.5,att man bara inte liksom
547.8,550.7,eh dränerar jorden på
551.2,554.4,allting och sedan så ger ger man ingenting tillbaka
557.1,558.7,så det kanske skulle vara en grej
558.9,565.5,alltså jag själv äter ju inget kött eller någonting sådant heller så att jag skulle inte ha något emot om man ehm
566.2,566.9,hade
567.4,569.0,eh högre köttskatt
570.4,571.1,till exempel
571.6,572.8,eh och ehm
573.7,573.9,ja
574.9,575.5,du då?
588.01,589.24,ja coolt ju
