start_time_sec,end_time_sec,annotation
0.4,1.1,hej hej
4.1,4.5,går det bra?
6.2,6.5,mhm
9.8,10.2,nej
22.5,23.4,mhm
27.5,28.2,oj
29.7,30.4,mhm
34.3,36.9,vadå vänta nu jag tror inte jag förstår
37.8,38.2,ja
39.2,39.7,ja
45.6,46.6,oj okej
47.3,48.0,mhm
48.7,49.6,för att kunna
50.1,52.2,se om jag har anlag för
59.9,60.7,jaha
62.9,66.1,okej och det var bara psykisk sjukdom eller?
67.8,69.4,jaha mhm
72.6,73.3,nej
74.6,76.0,nej inte jag heller
80.2,82.0,det låter väldigt skumt
82.4,83.7,om jag ska vara ärlig
87.3,88.0,ehm
90.0,90.8,ja
91.2,92.2,det
93.2,94.9,känns som att
96.1,100.8,jag skulle bli liksom lite misstänksam på såhär vem är det jag ska gå på dejt med egentligen?
102.1,106.0,och eh kommer jag orka sitta med den här personen i fyra timmar typ? haha
106.8,108.3,eller hur länge man är på dejt
113.6,115.7,mhm jag gud verkligen
117.2,118.1,mhm
124.6,125.2,mhm
125.9,131.0,ja att det är lite såhär ja men upp till en själv lite var och en vad de vill göra hålla på med
132.2,132.8,ja
133.4,134.1,ja
136.4,137.1,nej
137.4,138.0,nej haha
142.3,145.9,nej det känns lite speciellt faktiskt
155.0,155.7,mhm
161.6,162.5,haha
164.3,165.0,ja
165.2,170.6,okej men då kanske vi ska försöka spela djävulens advokat då och försöka komma på någonting vettigt
183.0,185.1,ja alltså jag tänker på
185.4,201.4,alltså jag har faktiskt en blodsjukdom som eh gör att om jag får barn med någon med samma sjukdom då kan barnet bli jätte sjukt men det är just det här med att det är första dejten som man vill veta om den personen har det eller inte det är det som är så konstigt för att om det hade varit såhär ja
201.9,208.6,när ni har varit tillsammans i fyra år och börjat prata om att ni ska skaffa barn kommer du ta testet nu då är det ju enkelt
209.7,211.9,men det är just första dejten som är lite
213.3,215.0,speciellt på något sätt
219.9,222.5,ja verkligen
223.6,226.6,men och och man tycker ju att man skulle kunna fråga
226.8,227.6,liksom
228.0,233.7,bara om man var orolig att någon hade någonting men det är just att det är psykisk sjukdom också som är lite
234.1,235.3,speciellt tycker du inte?
240.8,241.3,mhm
251.0,251.6,mhm
257.1,257.6,mhm
262.5,264.0,mhm mhm
267.0,268.7,ja verkligen
284.1,284.7,om man
285.0,286.1,om man hade vadå?
289.5,290.8,jaha
291.7,292.8,ja precis ja
299.0,310.0,ja om man själv har schizofreni och så tänker man såhär okej men jag vill ha barn snart så att nästa person jag dejtar vill jag inte ska ha anlag till det för att jag vill inte att mitt barn ska behöva
310.3,323.0,genomlida det jag genomlider eller något sådant för att det känns redan då är man ju redan körd alltså om om eller såhär om man själv har schizofreni då kommer ju ens barn oavsett löpa högre risk för schizofreni
324.9,329.1,nej inte jag heller inte jag heller egentligen men jag tror att det är lite såhär ärftligt
336.2,337.0,mhm
337.8,338.5,mhm
339.3,340.3,mhm
340.7,341.4,mhm
342.2,344.4,skulle det ge någon skillnad tänker du?
349.2,349.8,mhm
351.6,352.4,mhm
358.0,358.8,mhm
366.2,366.9,nej
369.2,369.9,nej
374.2,375.38,nej men jag håller med
376.8,391.8,det känns det är ju tråkigt också att väldigt många trevliga najsa människor du vet att de som är trevliga att hänga med att de har liksom erfarenhet av någon i familjen som lider av psykisk ohälsa jag tror att det är många som
394.5,395.3,ja
395.9,396.6,ja
397.6,399.5,nej precis
407.1,407.7,ja
409.8,416.5,men skulle det kunna vara också att dom typ kollar alla ens anlag alltså att det är det är en hel dna-testat att den kollar liksom
417.0,426.8,eh ja men typ om man har större risk för alzheimers eh ja als als eh cancer inte vet jag
432.8,433.3,mhm
439.0,439.6,mhm
441.6,442.3,mhm
443.6,446.3,nej usch det är ju hemskt att tänka på
448.2,450.1,ja haha verkligen
468.8,470.0,nej jag fattar inte
470.5,471.2,om man
474.4,475.0,ja
476.7,477.7,ja
486.2,487.5,ja
487.9,493.8,jag tror att jag fattar att om om det är så att jag vet att jag kommer dö när jag är femtio
495.2,497.1,är det mer vill jag veta
498.7,507.0,är det eh kommer jag vara mer angelägen om att veta när min partner dör eller kommer jag vara mer angelägen att berätta för min partner när jag ska dö?
514.8,517.2,ja okej
520.5,521.2,mhm
522.4,523.1,mhm
524.2,525.2,eh
525.4,531.5,ja gud vill man veta det nej jag tror inte det alltså tror jag det är samma sak som ens egen död egentligen
532.7,533.7,fast ja
534.0,537.9,ibland är det väldigt skönt att planera det låter väldigt cyniskt men
538.9,540.7,nej man vill inte veta det
546.3,546.6,mhm
548.2,549.5,haha nej just det
550.1,551.2,är det så?
552.8,553.7,ja
554.2,555.7,eller så så ja mhm
557.4,558.0,ja
560.1,560.7,ja
562.1,562.8,nej
564.2,567.3,ja men så är det ju alltså det finns ju ingen som är perfekt
568.5,569.4,så
579.3,580.4,mhm
580.8,581.9,just det ja
583.6,586.9,det kan finnas någon känsla som är svår att fånga i
587.1,589.2,jag vet inte på någon beskrivning sådär
590.0,592.54,men att man får en bra känsla när man träffar någon liksom
