start_time_sec,end_time_sec,annotation
1.2,1.9,hallå hallå
3.9,5.2,jo men absolut jag hör dg
10.2,11.2,ja nej men kul
18.2,22.9,ja nämen okej ja men då var dilemmat som var nu var att
23.5,27.5,huruvida barn och föräldrar ska få
28.0,28.7,eh
28.9,31.3,övervaka varandra genom en mobilapp
33.1,39.9,eller så att det är ett företag som har släppt en app där de kan där föräldrar kan övervaka sina barn
41.6,44.4,eh och nu har de släppt en uppdatering som eh
44.8,48.3,gör så att eh barnen kan övervaka sina föräldrar också
54.2,55.5,ja nej men absolut
55.7,56.5,eh
56.8,58.7,faktiskt sådär sen
59.2,63.3,tänker väl jag personligen att det kanske skiljer sig lite
63.8,67.3,om det är vuxna som övervakar sina barn om det är
67.8,69.0,barn som
69.2,70.0,följer sina
70.6,72.1,vad sina vuxna gör eller sådär
73.9,79.4,äh men jag tänker väl att barn som omyndiga personer inte har
80.2,83.7,eh samma rättigheter både i juridisk mening då som
84.4,86.3,eh vuxna har men också
86.6,88.0,på ett etiskt plan också
88.3,88.9,eh
89.5,91.5,att de inte
92.8,98.7,kanske kan ha precis samma prio rättigheter som sina föräldrar liksom på det planet
99.4,102.6,så att att de ska ju kunna följa sina föräldrar kanske jag
103.5,105.0,ja jag hade tyckt att det
105.3,106.0,nog har varit
106.9,108.3,att vara lite för långt liksom
130.9,131.5,mhm
149.0,149.3,mhm
154.2,154.6,mhm
162.0,162.3,mhm
168.4,173.5,ja ja nej men absolut det är på många sätt hade det varit smidigt och sådär
174.0,177.4,som med föräldrarnas samtycke och sådär så
181.5,188.6,ja nej men precis ja jag håller nog inte med om att det hade ju varit bra om att om man hade barnets samtycke men
189.4,193.9,men i slutändan där så tycker jag att föräldrarna har eh
194.3,195.8,eh som
196.8,198.6,eh vad heter det
199.0,200.4,förmyndare har
201.0,204.3,rätt att bestämma den saken sen är det såklart bra om
204.9,205.5,om barnet
206.0,206.7,är
207.4,209.1,överrens om det också tycker jag
211.8,212.3,nej
216.9,217.7,ja just det
222.2,227.1,ja nej jag jobbat jobbat en del med barn dock jobbat på skola en del så att eh
228.0,230.7,lite inblick på det sättet kanske men ja
231.1,231.8,inte förälder
240.3,240.8,nej
253.1,253.5,mhm
259.9,266.2,ja nej men absolut jag tror och sedan men sen tänker jag också att det beror mycket på hur gammalt barnet är också att
276.9,277.3,mhm
284.2,289.4,nej men exakt exakt det är verkligen så jag ser det väl lite så också som att
290.2,291.9,ens rätt till eh
292.4,297.9,integritet ja man har väl alltid en grundläggande liksom rätt till integritet då
298.3,300.3,att ens integritet skyddas men
300.9,304.1,eh det utvecklas med åren också tänker jag
318.0,318.8,ja absolut
326.1,328.1,nej men det har du nog rätt i absolut
330.0,332.1,ja nämen jag tänkte också att det
332.9,337.7,eh ja och där speciellt eftersom de också är väldigt allmänt sårbara
338.2,339.4,på många sätt och
340.1,344.4,eh inte har samma möjlighet att hämta sin
344.7,346.7,rätt eller
346.9,349.1,eller sin integritet så
349.9,352.7,blir de ju mer sårbara på det sättet så
353.4,357.8,känns ju också ett stort ansvar från vuxenvärlden att
358.5,360.4,ja men se till att de får
361.0,363.0,kan ha möjlighet och
363.5,366.8,eh hävda sin integritet i sådan stor utsträckning som det går
379.0,379.4,nej
387.0,387.4,mhm
397.6,398.8,ja nej men absolut
407.3,407.8,ja
414.9,415.4,mhm
425.9,427.3,ja visst verkligen
428.0,429.1,ja nej det hade
430.0,432.3,ja jag antar att det skulle kunna vara en anledning
433.1,435.9,en gång där man kanske eh som
436.2,441.6,förälder eh gärna inte hade velat att ens barn skulle veta var man är
442.7,447.1,eh eller så sedan är ju det liksom etiskt oproblematiskt och
447.6,449.7,så på andra sätt men
450.7,454.4,jag tror ändå som eh vuxen om man ett lite annat
455.3,457.7,lite annan rätt att
458.8,461.7,hävda sin personliga intergritet
462.8,463.4,eh
465.2,467.3,jo nej men absolut absolut nej men jag
468.0,471.9,tänker att föräldrar har rätt att veta var sina barn
472.4,476.1,är lite ja men väldigt mycket beroende på ålder
476.6,478.3,i en annan utsträckning än vad
478.5,481.9,vuxna eller barn har rätt att veta var andra vuxna är
483.0,486.5,eh är nog min uppfattning och att
506.5,509.3,jo men absolut det är väl går väl hand i hand
509.6,511.3,i ansvar tänker jag
511.9,514.7,eh att ja men det har du nog
515.5,518.9,ligger något i det att man förälder har
519.9,521.2,ett ansvar att
521.5,522.4,eh
522.7,524.5,ja men ta hand om sitt barn och
525.5,530.0,och se över sitt barn men också att man liksom har
531.1,535.1,eh en förmyndade rättighet i det att man
535.4,538.2,faktiskt kan bestämma över sitt barn och säga nej men
538.8,540.1,du får inte eh
540.8,544.7,åka till du är åtte du får inte åka själv till uppsala till exempel
545.4,546.4,eh
546.6,549.3,det det då har man som förälder rätt att säga nej men det
549.8,552.8,det får du inte göra men ett barn har inte rätt att säga till
553.2,557.5,sin förälder att du får inte åka till uppsala eller vad det nu kan vara liksom
564.4,568.0,ja men exakt men självklart har de rätt att säga det men de kan inte
568.5,570.5,kan inte bestämma det eh
571.0,574.6,sen är det klart att de ska uttrycka sin åsikt och jag tycker det är jätteviktigt att
575.3,581.0,barn får får och ja får mer utrymma ett uttrycka sina åsikter på olika sätt
582.0,583.9,men eh den här
585.2,587.1,ja det finns en makt eh
587.6,593.3,obalans där som delvis är berättigad tycker jag men sen är det också viktigt att ha den liksom i
594.1,596.5,i åtanke tycker jag så att det
597.0,598.9,det är viktigt att säga att ja men som
