start_time_sec,end_time_sec,annotation
1.3,1.6,hej
4.8,5.1,ja
8.5,8.9,ja
9.2,9.7,trevligt
16.5,17.2,eh
17.8,18.5,det var väl
20.1,25.9,nu förstod jag inte helt dilemmat om det både var men det var ju övervakning av föräldrar och barn
27.1,28.5,eh där
29.3,29.6,barn
29.9,33.2,föräldrar kan ju ofta övervaka sina barn som jag tolkar det
34.3,39.8,men nu ska det även släppas en app där barn kan övervaka eh vad heter det övervaka sina föräldrar
44.9,47.3,eh ja samtidigt så är det väl
47.9,51.0,fram till att barnet är femton år så har man ju inte så mycket bestämmanderätt så
53.3,59.6,man får ju oftast inte bestämma så mycket fram till att man är myndig så jag vet inte om allt ska vara lika till att man är femton
68.7,72.4,nej men jag vet inte alltså övervaka är kanske fel ord det är ju samma sak som
72.7,75.9,tycker du föräldrar ska få övervaka sina barn hur som helst?
87.9,90.2,ja det tycker jag väl också
91.3,93.8,och det finns väl anledningar att ha det när
95.7,98.7,när barnet är en viss ålder men börjar man
102.7,103.7,nej
121.2,122.0,mhm
130.0,132.2,nej det får man verkligen hoppas
132.4,133.4,eh
134.0,135.0,jag tänker väl att
136.4,142.4,men på typ alltså man behöver väl kanske hålla koll på sina barn att man vill att de kommer hem säkert till att de uppnår
142.9,144.3,en viss ålder sedan är väl
145.1,148.9,kanske inte behöver kolla att en femtonåring kommer hem på bussen själv bra men
150.4,154.6,eh här har man ju inte om femtonåringar är ute på kvällen då framför allt kanske
154.9,157.1,i vissa otäcka områden och så
157.9,161.6,finns det anledning att hålla koll så att jag vet inte det fyller väl olika syften
209.1,210.8,nej alltså jag håller jag
211.0,212.5,med dig på visst sätt att man
213.1,216.6,det blir ju också lite svårt om man kan stänga av den som barn hur som helst och så
218.7,221.4,jag vet inte det är väl lite förtroende kontra
222.0,223.0,alltså på båda håll
224.1,225.2,men vad tycker du om
226.8,228.1,att barn ska jag få
228.5,230.1,övervaka sina föräldrar då?
249.0,249.4,nej
267.8,268.3,nej
285.0,285.3,nej
286.4,292.4,nej man jag tycker väl att det låter bra men man kanske det är väl ett förtroenderedskap från föräldrarna också att kunna
293.7,295.7,visa att det inte är sådan stor fara
296.9,302.5,och kanske i större grad ska kunna stänga av den om de ska göra överreskningar för sina barn och grejer jag vet inte
336.1,338.8,ja fast då får man ju nästan inte ge barnen
339.1,340.3,smartphones nuförtiden
344.11,347.53,så jag tror inte det är det största problemet men eh
349.0,353.3,nej men jag vet inte alltså vad tror du att det skulle innebära för fara typ då?
361.0,364.7,alltså jag förstår ju vad vad rädslan kan vara men jag tänker såhär att om någon vill
365.2,366.9,de som vill skada barn är inte dem
368.4,374.7,mest innovativa människor eller jag vet inte jag har väldigt svårt att se att de skulle hacka sig in i ett barns telefon för att se var de här för att sedan
376.0,380.2,i sådana fall de människorna går väl bara till en lekpark och sen tyvärr
382.2,382.9,eh
383.6,385.3,eller dagis liksom det finns ju
386.1,389.9,ställen man kan hitta barn de är inte riktigt gömda för samhället
394.24,394.92,mhm
396.4,398.2,men det är ju ett dilemma det är svårt att säga
407.1,407.8,vad sa du?
414.43,421.1,nej ja alltså när vi började diskutera så var jag lite tveksam om barn skulle få följa sina föräldrar
422.0,424.7,det är väl klart att de kan göra det det är väl ingen större fara men
426.5,433.4,barn behöver ju aldrig veta jag tycker barn sällan behöver veta hela sanningen över allting alltså man behöver kanske inte veta att
435.6,436.3,alltså
436.8,441.2,ja men säg att de lämnar av en på träning och så säger man jag är
441.7,445.9,här men liksom de ser inte att man är där men de vet typ att man är i närheten och
446.8,451.7,man själv kanske har kontroll men man själv sticker och tränar för då hinner mna sköta sitt liv i övrigt alltså
453.1,454.0,jag menar bara om man
455.2,459.6,jag tycker ju äldre man blir ju mer får man använda vita lögner så länga man inte skadar någon
459.9,460.3,tycker jag
460.5,461.1,eh
462.1,462.4,men
472.3,474.8,ja en säg liksom ett exempel typ att du har ett barn
475.0,476.8,du bor nära dagis och ett barn
477.3,480.3,och så jag säger du att du jobbar hemma så att du kan komma över
481.0,483.4,men sanningen kanske inte är så egentligen för att
485.0,491.0,så att jag vet inte alltså alla vita lögner funkar ju så länge skadar tycker jag sedan ska man inte göra det för mycket men
491.7,494.3,barn har inget förhållningssätt till sådana typer av
494.7,496.3,vita lögner eller liksom
498.0,498.7,eh
505.9,507.7,jag har ingen aning jag hoppas inte det iallafall
508.2,509.3,det kan väl vara så
510.6,513.1,men vad är barn då i sådana fall liksom och
526.5,529.1,ja typ jag tror inte det är så konstigt
535.7,538.2,alltså där kan man ju stänga av ganska tidigt
538.9,541.0,du kan ju ställa in en hel telefon ja
543.0,545.0,men eh nej men jag
545.3,547.5,jag vet int evad känner du? jag tycker ändå
548.3,550.0,som vuxen har man väl mer
551.3,554.3,behov av integritet än vad kanske ett barn har
554.8,556.3,även fast det är viktigt för ett barn
557.2,558.6,men de har ju egentligen ingen
560.4,564.0,egen vilja utvecklar man ju allt eftersom man blir äldre som barn
565.2,566.7,men det börjar liksom så
567.2,570.1,du kan ju inte ta hand om dig själv så det blir en successiv
571.0,576.1,överlämning jag tänker liksom det är lite integritetstänkande för min del iallafal då men
576.5,578.0,person har koll på var jag är
580.0,584.4,samtidigt så är folk i ens relation och ens familj och sådant kanske ska ha det men det är såhär
585.4,586.9,inte alltid man kanske vill
587.2,588.6,att folk vet var
588.8,589.5,man är liksom
597.1,598.7,men du tänker även det för barn alltså?
